"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Civilian Population in Labor Force 16 Years and Over:","Civilian Population in Labor Force 16 Years and Over: Employed","Civilian Population in Labor Force 16 Years and Over: Unemployed","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate or More (Includes Equivalency)","Population 25 Years and Over: Some College or More","Population 25 Years and Over: Bachelor's Degree or More","Population 25 Years and Over: Master's Degree or More","Population 25 Years and Over: Professional School Degree or More","Population 25 Years and Over: Doctorate Degree","Families:","Families: Income Below Poverty Level","Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Below Poverty Level","Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present","Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present","Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years","Families: Income At or Above Poverty Level","Median Household Income (In 2021 Inflation Adjusted Dollars)","Total Population","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races"
"09001021801","Census Tract 218.01, Fairfield County, Connecticut","ACSSF","ct","140","00","0000600",,,,,"09","001",,,"021801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001021801","Census Tract 218.01",,,,2758,2600,158,3326,231,3095,2300,1731,835,217,89,1257,110,27,0,34,34,0,49,49,0,1147,103750,4751,4751,3348,2123,430,0,653,0,39,103,1403,793,26,0,0,23,372,189
"09001021802","Census Tract 218.02, Fairfield County, Connecticut","ACSSF","ct","140","00","0000601",,,,,"09","001",,,"021802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001021802","Census Tract 218.02",,,,3174,2969,205,3869,476,3393,2328,1336,457,150,112,1394,96,0,23,0,0,0,73,68,5,1298,74050,5372,5372,2960,1808,603,11,504,0,23,11,2412,725,9,153,0,0,1268,257
"09001021900","Census Tract 219, Fairfield County, Connecticut","ACSSF","ct","140","00","0000602",,,,,"09","001",,,"021900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001021900","Census Tract 219",,,,3922,3723,199,4629,364,4265,3321,1766,877,314,172,1508,66,0,55,0,0,0,11,11,0,1442,89286,6141,6141,4623,3684,197,0,605,0,34,103,1518,404,13,0,0,0,973,128
"09001022000","Census Tract 220, Fairfield County, Connecticut","ACSSF","ct","140","00","0000603",,,,,"09","001",,,"022000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001022000","Census Tract 220",,,,2273,2188,85,2211,261,1950,1629,982,492,61,12,727,144,0,0,67,67,0,77,49,28,583,95000,3418,3418,2411,1365,607,0,31,0,0,408,1007,502,11,0,0,0,53,441
"09001022101","Census Tract 221.01, Fairfield County, Connecticut","ACSSF","ct","140","00","0000604",,,,,"09","001",,,"022101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001022101","Census Tract 221.01",,,,1936,1750,186,2121,923,1198,638,263,141,0,0,657,129,0,0,24,0,24,105,105,0,528,42425,3557,3557,1228,631,176,0,283,0,0,138,2329,282,0,0,0,0,1745,302
"09001022102","Census Tract 221.02, Fairfield County, Connecticut","ACSSF","ct","140","00","0000605",,,,,"09","001",,,"022102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001022102","Census Tract 221.02",,,,2496,2242,254,2910,343,2567,1601,1116,281,13,13,842,0,0,0,0,0,0,0,0,0,842,92222,4196,4196,2465,1792,612,0,61,0,0,0,1731,963,8,0,0,0,414,346
"09001022201","Census Tract 222.01, Fairfield County, Connecticut","ACSSF","ct","140","00","0000606",,,,,"09","001",,,"022201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001022201","Census Tract 222.01",,,,2392,2278,114,2423,413,2010,1702,1431,595,159,75,620,85,64,0,0,0,0,21,21,0,535,104327,3188,3188,2104,1390,260,13,321,0,14,106,1084,157,131,0,0,0,546,250
"09001022202","Census Tract 222.02, Fairfield County, Connecticut","ACSSF","ct","140","00","0000607",,,,,"09","001",,,"022202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001022202","Census Tract 222.02",,,,2989,2874,115,3197,328,2869,2195,1707,624,178,35,828,0,0,0,0,0,0,0,0,0,828,97250,4172,4172,3049,1999,751,0,194,0,27,78,1123,658,29,0,0,0,243,193
"09001022300","Census Tract 223, Fairfield County, Connecticut","ACSSF","ct","140","00","0000608",,,,,"09","001",,,"022300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001022300","Census Tract 223",,,,3513,3263,250,4165,314,3851,2646,1446,484,107,56,1261,263,117,0,0,0,0,146,146,0,998,89605,5506,5506,2919,1004,1777,0,79,0,59,0,2587,610,89,33,0,0,869,986
"09001022400","Census Tract 224, Fairfield County, Connecticut","ACSSF","ct","140","00","0000609",,,,,"09","001",,,"022400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001022400","Census Tract 224",,,,1279,1128,151,1563,16,1547,1346,1173,596,205,19,597,24,0,19,5,5,0,0,0,0,573,176000,2170,2170,1990,1840,2,13,59,0,12,64,180,145,1,0,0,0,19,15
"09001030100","Census Tract 301, Fairfield County, Connecticut","ACSSF","ct","140","00","0000610",,,,,"09","001",,,"030100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001030100","Census Tract 301",,,,1689,1674,15,2470,89,2381,2276,2149,1018,217,19,965,12,0,0,0,0,0,12,12,0,953,250001,3468,3468,3302,3019,60,0,146,0,16,61,166,137,0,0,0,0,5,24
"09001030200","Census Tract 302, Fairfield County, Connecticut","ACSSF","ct","140","00","0000611",,,,,"09","001",,,"030200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001030200","Census Tract 302",,,,1481,1409,72,1956,9,1947,1844,1663,627,176,15,800,9,0,9,0,0,0,0,0,0,791,250001,3281,3281,3086,2605,0,0,232,0,0,249,195,111,0,0,0,0,33,51
"09001030300","Census Tract 303, Fairfield County, Connecticut","ACSSF","ct","140","00","0000612",,,,,"09","001",,,"030300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001030300","Census Tract 303",,,,1890,1774,116,2717,0,2717,2635,2490,1240,339,82,1173,24,24,0,0,0,0,0,0,0,1149,250001,4516,4516,4207,3916,42,0,122,0,21,106,309,151,1,0,0,0,54,103
"09001030400","Census Tract 304, Fairfield County, Connecticut","ACSSF","ct","140","00","0000613",,,,,"09","001",,,"030400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001030400","Census Tract 304",,,,1986,1792,194,2499,53,2446,2261,2064,736,157,36,1105,45,31,0,6,6,0,8,8,0,1060,198750,4209,4209,4012,3284,40,0,557,0,18,113,197,58,0,0,0,0,69,70
"09001030500","Census Tract 305, Fairfield County, Connecticut","ACSSF","ct","140","00","0000614",,,,,"09","001",,,"030500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001030500","Census Tract 305",,,,2954,2783,171,3530,89,3441,3304,2922,1363,325,116,1700,68,22,10,0,0,0,36,30,6,1632,246136,6011,6011,5827,5397,27,0,256,0,0,147,184,107,8,8,0,0,25,36
"09001035101","Census Tract 351.01, Fairfield County, Connecticut","ACSSF","ct","140","00","0000615",,,,,"09","001",,,"035101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001035101","Census Tract 351.01",,,,1989,1879,110,2713,27,2686,2436,1896,1022,343,43,984,0,0,0,0,0,0,0,0,0,984,136176,4242,4242,3964,3462,20,0,482,0,0,0,278,193,0,0,0,0,0,85
"09001035102","Census Tract 351.02, Fairfield County, Connecticut","ACSSF","ct","140","00","0000616",,,,,"09","001",,,"035102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001035102","Census Tract 351.02",,,,1540,1488,52,2309,1,2308,2230,1806,863,219,36,978,33,18,15,0,0,0,0,0,0,945,187222,3821,3821,3619,3321,1,0,170,0,0,127,202,201,1,0,0,0,0,0
"09001035200","Census Tract 352, Fairfield County, Connecticut","ACSSF","ct","140","00","0000617",,,,,"09","001",,,"035200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001035200","Census Tract 352",,,,1414,1381,33,2074,42,2032,1905,1770,917,228,9,888,25,0,25,0,0,0,0,0,0,863,250001,3120,3120,2806,2726,0,0,80,0,0,0,314,54,0,0,0,0,1,259
"09001035300","Census Tract 353, Fairfield County, Connecticut","ACSSF","ct","140","00","0000618",,,,,"09","001",,,"035300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001035300","Census Tract 353",,,,1666,1661,5,2645,117,2528,2320,2025,910,249,41,1094,14,14,0,0,0,0,0,0,0,1080,250001,4070,4070,3969,3479,47,0,336,0,3,104,101,101,0,0,0,0,0,0
"09001035400","Census Tract 354, Fairfield County, Connecticut","ACSSF","ct","140","00","0000619",,,,,"09","001",,,"035400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001035400","Census Tract 354",,,,2505,2265,240,3188,16,3172,3059,2865,1202,328,41,1439,42,0,25,0,0,0,17,0,17,1397,250001,5321,5321,5152,4627,74,6,260,0,1,184,169,77,0,0,0,0,0,92
"09001042500","Census Tract 425, Fairfield County, Connecticut","ACSSF","ct","140","00","0000620",,,,,"09","001",,,"042500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001042500","Census Tract 425",,,,2015,1946,69,2727,44,2683,2144,1477,579,136,29,1033,24,0,24,0,0,0,0,0,0,1009,141250,3633,3633,3537,2901,424,0,37,15,0,160,96,61,0,0,0,0,16,19
"09001042600","Census Tract 426, Fairfield County, Connecticut","ACSSF","ct","140","00","0000621",,,,,"09","001",,,"042600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001042600","Census Tract 426",,,,2949,2813,136,3492,221,3271,2333,1603,779,183,29,1207,37,14,0,23,23,0,0,0,0,1170,109732,4601,4601,4023,2957,662,0,337,0,0,67,578,408,0,0,0,0,0,170
"09001042700","Census Tract 427, Fairfield County, Connecticut","ACSSF","ct","140","00","0000622",,,,,"09","001",,,"042700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001042700","Census Tract 427",,,,3500,3319,181,4435,490,3945,3255,2091,1134,260,75,1393,0,0,0,0,0,0,0,0,0,1393,105685,5586,5586,4318,3178,513,0,529,0,0,98,1268,449,0,21,0,19,166,613
"09001042800","Census Tract 428, Fairfield County, Connecticut","ACSSF","ct","140","00","0000623",,,,,"09","001",,,"042800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001042800","Census Tract 428",,,,2796,2598,198,3620,244,3376,2618,1596,723,171,66,1158,50,9,0,0,0,0,41,41,0,1108,95767,5029,5029,4170,3435,559,0,101,0,1,74,859,369,56,0,66,0,90,278
"09001042900","Census Tract 429, Fairfield County, Connecticut","ACSSF","ct","140","00","0000624",,,,,"09","001",,,"042900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001042900","Census Tract 429",,,,979,912,67,1254,41,1213,1055,918,435,122,19,460,3,0,0,0,0,0,3,3,0,457,160972,1619,1619,1500,1385,65,0,3,0,0,47,119,119,0,0,0,0,0,0
"09001043000","Census Tract 430, Fairfield County, Connecticut","ACSSF","ct","140","00","0000625",,,,,"09","001",,,"043000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043000","Census Tract 430",,,,1852,1796,56,2383,382,2001,1673,969,386,90,21,888,87,16,18,42,42,0,11,11,0,801,106573,3197,3197,2193,1726,356,0,42,0,8,61,1004,256,12,0,0,0,464,272
"09001043100","Census Tract 431, Fairfield County, Connecticut","ACSSF","ct","140","00","0000626",,,,,"09","001",,,"043100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043100","Census Tract 431",,,,1983,1809,174,3156,217,2939,2538,1975,909,273,36,1310,53,0,0,0,0,0,53,38,15,1257,162946,4596,4596,4133,3362,286,0,280,0,6,199,463,209,128,0,20,0,17,89
"09001043200","Census Tract 432, Fairfield County, Connecticut","ACSSF","ct","140","00","0000627",,,,,"09","001",,,"043200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043200","Census Tract 432",,,,1813,1652,161,2721,823,1898,1429,966,502,82,26,957,61,31,0,0,0,0,30,30,0,896,64821,3341,3341,1951,1124,273,0,248,0,0,306,1390,1100,32,28,0,0,93,137
"09001043300","Census Tract 433, Fairfield County, Connecticut","ACSSF","ct","140","00","0000628",,,,,"09","001",,,"043300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043300","Census Tract 433",,,,1753,1712,41,2079,184,1895,1470,856,198,69,0,877,64,15,25,0,0,0,24,12,12,813,103542,2959,2959,1889,1255,392,0,57,0,0,185,1070,276,52,0,0,0,284,458
"09001043400","Census Tract 434, Fairfield County, Connecticut","ACSSF","ct","140","00","0000629",,,,,"09","001",,,"043400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043400","Census Tract 434",,,,2929,2795,134,3615,656,2959,2113,1328,567,236,56,1046,60,15,0,8,8,0,37,37,0,986,89545,4690,4690,3079,2132,452,44,418,0,23,10,1611,1009,0,0,0,0,277,325
"09001043500","Census Tract 435, Fairfield County, Connecticut","ACSSF","ct","140","00","0000630",,,,,"09","001",,,"043500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043500","Census Tract 435",,,,1580,1421,159,1919,231,1688,1172,805,364,65,3,656,77,0,77,0,0,0,0,0,0,579,114931,2559,2559,1839,1476,230,13,62,0,0,58,720,358,0,0,0,0,13,349
"09001043600","Census Tract 436, Fairfield County, Connecticut","ACSSF","ct","140","00","0000631",,,,,"09","001",,,"043600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043600","Census Tract 436",,,,1832,1711,121,2556,164,2392,1613,975,361,73,36,862,10,0,0,0,0,0,10,10,0,852,96786,3304,3304,2627,1985,209,0,169,0,236,28,677,105,47,55,0,0,246,224
"09001043700","Census Tract 437, Fairfield County, Connecticut","ACSSF","ct","140","00","0000632",,,,,"09","001",,,"043700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043700","Census Tract 437",,,,2239,2052,187,2406,143,2263,1889,1420,806,248,133,615,113,6,17,21,21,0,69,69,0,502,73183,3033,3033,2051,927,601,6,395,0,0,122,982,498,16,0,0,0,318,150
"09001043800","Census Tract 438, Fairfield County, Connecticut","ACSSF","ct","140","00","0000633",,,,,"09","001",,,"043800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043800","Census Tract 438",,,,4186,3874,312,4922,546,4376,3337,2052,797,395,145,1472,76,0,0,11,0,11,65,65,0,1396,78946,7161,7161,4350,2373,980,0,882,0,60,55,2811,856,17,26,0,0,1506,406
"09001043900","Census Tract 439, Fairfield County, Connecticut","ACSSF","ct","140","00","0000634",,,,,"09","001",,,"043900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001043900","Census Tract 439",,,,3509,3354,155,4628,758,3870,3095,2120,810,140,21,1748,160,32,20,0,0,0,108,74,34,1588,93033,6422,6422,4428,3366,552,0,396,0,0,114,1994,1105,0,0,45,0,658,186
"09001044000","Census Tract 440, Fairfield County, Connecticut","ACSSF","ct","140","00","0000635",,,,,"09","001",,,"044000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001044000","Census Tract 440",,,,3590,3366,224,4135,829,3306,2025,1015,361,73,55,1464,213,94,70,0,0,0,49,0,49,1251,58288,5906,5906,2978,1677,840,21,237,0,0,203,2928,1632,0,0,0,0,537,759
"09001044100","Census Tract 441, Fairfield County, Connecticut","ACSSF","ct","140","00","0000636",,,,,"09","001",,,"044100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001044100","Census Tract 441",,,,1976,1747,229,2136,133,2003,1482,1256,453,164,51,569,146,30,9,20,20,0,87,87,0,423,81880,2983,2983,1929,1207,392,0,123,0,37,170,1054,540,17,0,0,0,170,327
"09001044200","Census Tract 442, Fairfield County, Connecticut","ACSSF","ct","140","00","0000637",,,,,"09","001",,,"044200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001044200","Census Tract 442",,,,2489,2191,298,3179,547,2632,1475,874,280,61,12,970,50,0,11,0,0,0,39,19,20,920,63033,4206,4206,2666,2246,274,0,91,45,0,10,1540,780,83,0,8,0,574,95
"09001044300","Census Tract 443, Fairfield County, Connecticut","ACSSF","ct","140","00","0000638",,,,,"09","001",,,"044300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001044300","Census Tract 443",,,,2631,2454,177,3462,302,3160,2586,1746,759,202,100,1089,8,0,0,0,0,0,8,8,0,1081,106266,4243,4243,3315,2820,342,0,32,0,7,114,928,587,35,0,0,0,198,108
"09001044400","Census Tract 444, Fairfield County, Connecticut","ACSSF","ct","140","00","0000639",,,,,"09","001",,,"044400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001044400","Census Tract 444",,,,2377,2153,224,2426,390,2036,1325,789,332,79,14,869,134,41,32,0,0,0,61,48,13,735,89022,3649,3649,2126,1176,930,0,19,0,0,1,1523,832,0,34,0,0,186,471
"09001044500","Census Tract 445, Fairfield County, Connecticut","ACSSF","ct","140","00","0000640",,,,,"09","001",,,"044500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001044500","Census Tract 445",,,,2251,2127,124,2421,539,1882,1081,505,67,15,10,1045,118,33,0,0,0,0,85,66,19,927,59688,4420,4420,1982,520,1430,0,0,0,0,32,2438,1301,187,24,0,0,564,362
"09001044600","Census Tract 446, Fairfield County, Connecticut","ACSSF","ct","140","00","0000641",,,,,"09","001",,,"044600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001044600","Census Tract 446",,,,1837,1785,52,2564,15,2549,2278,2005,925,224,44,943,0,0,0,0,0,0,0,0,0,943,242222,3684,3684,3480,3256,22,0,55,0,0,147,204,164,0,0,0,0,8,32
"09001045101","Census Tract 451.01, Fairfield County, Connecticut","ACSSF","ct","140","00","0000642",,,,,"09","001",,,"045101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001045101","Census Tract 451.01",,,,1920,1780,140,2458,21,2437,2247,1976,940,238,154,1154,25,25,0,0,0,0,0,0,0,1129,236071,4048,4048,3924,3400,38,0,257,0,0,229,124,109,0,0,6,0,0,9
"09001045102","Census Tract 451.02, Fairfield County, Connecticut","ACSSF","ct","140","00","0000643",,,,,"09","001",,,"045102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001045102","Census Tract 451.02",,,,3602,3493,109,4043,107,3936,3267,2700,1339,468,179,1570,45,12,13,0,0,0,20,12,8,1525,196250,6131,6131,5793,4776,26,0,398,0,65,528,338,181,0,0,0,0,41,116
"09001045200","Census Tract 452, Fairfield County, Connecticut","ACSSF","ct","140","00","0000644",,,,,"09","001",,,"045200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001045200","Census Tract 452",,,,1341,1289,52,2016,64,1952,1759,1542,741,243,59,723,0,0,0,0,0,0,0,0,0,723,167705,2792,2792,2622,2355,42,0,198,0,0,27,170,140,19,0,0,0,11,0
"09001045300","Census Tract 453, Fairfield County, Connecticut","ACSSF","ct","140","00","0000645",,,,,"09","001",,,"045300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001045300","Census Tract 453",,,,1251,1212,39,1690,32,1658,1564,1357,578,174,50,708,10,6,4,0,0,0,0,0,0,698,250001,2492,2492,2386,1991,23,0,264,0,0,108,106,35,0,0,0,0,0,71
"09001045400","Census Tract 454, Fairfield County, Connecticut","ACSSF","ct","140","00","0000646",,,,,"09","001",,,"045400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001045400","Census Tract 454",,,,1654,1518,136,1857,0,1857,1697,1489,734,96,26,861,0,0,0,0,0,0,0,0,0,861,213830,3023,3023,2981,2424,46,0,376,0,0,135,42,9,0,0,0,0,15,18
"09001050100","Census Tract 501, Fairfield County, Connecticut","ACSSF","ct","140","00","0000647",,,,,"09","001",,,"050100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001050100","Census Tract 501",,,,2272,2216,56,2904,22,2882,2748,2565,1479,653,118,1309,18,0,18,0,0,0,0,0,0,1291,250001,4533,4533,4324,4005,0,11,165,0,26,117,209,90,11,0,0,0,0,108
"09001050200","Census Tract 502, Fairfield County, Connecticut","ACSSF","ct","140","00","0000648",,,,,"09","001",,,"050200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001050200","Census Tract 502",,,,1888,1805,83,2466,65,2401,2273,2134,1162,348,111,977,17,9,0,0,0,0,8,0,8,960,179074,3622,3622,3382,2991,38,39,210,0,0,104,240,156,0,0,0,0,7,77
"09001050301","Census Tract 503.01, Fairfield County, Connecticut","ACSSF","ct","140","00","0000649",,,,,"09","001",,,"050301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001050301","Census Tract 503.01",,,,1722,1653,69,2645,93,2552,2339,1990,894,314,34,1043,35,35,0,0,0,0,0,0,0,1008,196625,4305,4305,4081,3631,1,0,398,0,0,51,224,91,0,0,0,0,87,46
"09001050302","Census Tract 503.02, Fairfield County, Connecticut","ACSSF","ct","140","00","0000650",,,,,"09","001",,,"050302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001050302","Census Tract 503.02",,,,2156,1969,187,3028,72,2956,2630,2407,1183,541,183,1249,26,0,26,0,0,0,0,0,0,1223,250001,4302,4302,4179,3789,4,0,234,0,95,57,123,60,0,0,0,0,24,39
"09001050400","Census Tract 504, Fairfield County, Connecticut","ACSSF","ct","140","00","0000651",,,,,"09","001",,,"050400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001050400","Census Tract 504",,,,1203,1114,89,1708,87,1621,1484,1202,635,190,90,585,12,0,0,12,12,0,0,0,0,573,146174,2304,2304,2131,1829,52,0,184,22,0,44,173,66,0,0,0,0,93,14
"09001050500","Census Tract 505, Fairfield County, Connecticut","ACSSF","ct","140","00","0000652",,,,,"09","001",,,"050500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001050500","Census Tract 505",,,,2271,2123,148,3139,48,3091,2725,2363,1261,393,46,1333,54,9,0,0,0,0,45,32,13,1279,198403,5010,5010,4821,4130,131,0,281,0,39,240,189,68,0,0,0,0,34,87
"09001050600","Census Tract 506, Fairfield County, Connecticut","ACSSF","ct","140","00","0000653",,,,,"09","001",,,"050600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001050600","Census Tract 506",,,,1391,1367,24,2045,64,1981,1806,1549,849,297,42,842,22,0,22,0,0,0,0,0,0,820,250001,3092,3092,2475,2324,26,0,86,0,2,37,617,152,0,40,0,0,12,413
"09001055100","Census Tract 551, Fairfield County, Connecticut","ACSSF","ct","140","00","0000654",,,,,"09","001",,,"055100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001055100","Census Tract 551",,,,3048,2968,80,3996,70,3926,3664,3085,1640,529,149,1771,19,13,0,0,0,0,6,0,6,1752,187297,5999,5999,5676,4734,115,27,342,0,25,433,323,157,31,0,0,0,29,106
"09001055200","Census Tract 552, Fairfield County, Connecticut","ACSSF","ct","140","00","0000655",,,,,"09","001",,,"055200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001055200","Census Tract 552",,,,2252,2183,69,2796,27,2769,2621,2272,1398,436,140,1221,9,9,0,0,0,0,0,0,0,1212,236607,4340,4340,4128,3575,142,9,195,0,0,207,212,157,0,0,0,0,0,55
"09001060100","Census Tract 601, Fairfield County, Connecticut","ACSSF","ct","140","00","0000656",,,,,"09","001",,,"060100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001060100","Census Tract 601",,,,1622,1566,56,2310,118,2192,1732,1367,681,195,81,829,8,8,0,0,0,0,0,0,0,821,141029,4068,4068,3604,3115,256,8,95,0,0,130,464,113,0,0,0,0,311,40
"09001060200","Census Tract 602, Fairfield County, Connecticut","ACSSF","ct","140","00","0000657",,,,,"09","001",,,"060200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001060200","Census Tract 602",,,,2261,2138,123,3200,204,2996,2622,1762,666,94,46,1354,37,0,8,0,0,0,29,9,20,1317,100000,4432,4432,4001,3749,45,0,139,0,0,68,431,278,0,0,10,0,12,131
"09001060300","Census Tract 603, Fairfield County, Connecticut","ACSSF","ct","140","00","0000658",,,,,"09","001",,,"060300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US09001060300","Census Tract 603",,,,2038,1944,94,2804,30,2774,2448,2097,1080,302,47,1207,3,3,0,0,0,0,0,0,0,1204,214958,4106,4106,4046,3833,0,0,153,0,0,60,60,30,0,0,0,0,0,30
