"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Civilian Population in Labor Force 16 Years and Over:","Civilian Population in Labor Force 16 Years and Over: Employed","Civilian Population in Labor Force 16 Years and Over: Unemployed","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate or More (Includes Equivalency)","Population 25 Years and Over: Some College or More","Population 25 Years and Over: Bachelor's Degree or More","Population 25 Years and Over: Master's Degree or More","Population 25 Years and Over: Professional School Degree or More","Population 25 Years and Over: Doctorate Degree","Families:","Families: Income Below Poverty Level","Families: Income Below Poverty Level: Married Couple Family: with Related Child Living  Below Poverty Level","Families: Income Below Poverty Level: Married Couple Family: No Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present","Families: Income Below Poverty Level: Male Householder, No Wife Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Male Householder, No Wife Present: No Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present","Families: Income Below Poverty Level: Female Householder, No Husband Present: with Related Children Under 18 Years","Families: Income Below Poverty Level: Female Householder, No Husband Present: No Related Children Under 18 Years","Families: Income At or Above Poverty Level","Median Household Income (In 2021 Inflation Adjusted Dollars)","Total Population","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races"
"090010222021","Block Group 1, Census Tract 222.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001577",,,,,"09","001",,,"022202","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010222021","Block Group 1",,,,1205,1143,62,1266,321,945,424,199,61,24,24,477,0,0,0,0,0,0,0,0,0,477,55461,1977,1977,1078,384,694,0,0,0,0,0,899,578,29,0,0,0,243,49
"090010222022","Block Group 2, Census Tract 222.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001578",,,,,"09","001",,,"022202","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010222022","Block Group 2",,,,1405,1352,53,1415,0,1415,1323,1110,468,137,11,212,0,0,0,0,0,0,0,0,0,212,139286,1603,1603,1391,1129,40,0,174,0,0,48,212,68,0,0,0,0,0,144
"090010222023","Block Group 3, Census Tract 222.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001579",,,,,"09","001",,,"022202","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010222023","Block Group 3",,,,379,379,0,516,7,509,448,398,95,17,0,139,0,0,0,0,0,0,0,0,0,139,199868,592,592,580,486,17,0,20,0,27,30,12,12,0,0,0,0,0,0
"090010223001","Block Group 1, Census Tract 223, Fairfield County, Connecticut","ACSSF","ct","150","00","0001580",,,,,"09","001",,,"022300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010223001","Block Group 1",,,,1058,1057,1,1235,68,1167,804,215,12,0,0,359,97,97,0,0,0,0,0,0,0,262,43768,1441,1441,574,322,251,0,1,0,0,0,867,329,66,0,0,0,415,57
"090010223002","Block Group 2, Census Tract 223, Fairfield County, Connecticut","ACSSF","ct","150","00","0001581",,,,,"09","001",,,"022300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010223002","Block Group 2",,,,1383,1134,249,1657,240,1417,1336,1070,402,107,56,375,111,0,0,0,0,0,111,111,0,264,106700,1944,1944,1070,624,309,0,78,0,59,0,874,104,23,33,0,0,409,305
"090010223003","Block Group 3, Census Tract 223, Fairfield County, Connecticut","ACSSF","ct","150","00","0001582",,,,,"09","001",,,"022300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010223003","Block Group 3",,,,1072,1072,0,1273,6,1267,506,161,70,0,0,527,55,20,0,0,0,0,35,35,0,472,88166,2121,2121,1275,58,1217,0,0,0,0,0,846,177,0,0,0,0,45,624
"090010224001","Block Group 1, Census Tract 224, Fairfield County, Connecticut","ACSSF","ct","150","00","0001583",,,,,"09","001",,,"022400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010224001","Block Group 1",,,,763,674,89,938,11,927,838,715,333,133,15,339,5,0,0,5,5,0,0,0,0,334,178125,1257,1257,1138,1042,2,0,47,0,12,35,119,103,1,0,0,0,0,15
"090010224002","Block Group 2, Census Tract 224, Fairfield County, Connecticut","ACSSF","ct","150","00","0001584",,,,,"09","001",,,"022400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010224002","Block Group 2",,,,516,454,62,625,5,620,508,458,263,72,4,258,19,0,19,0,0,0,0,0,0,239,175250,913,913,852,798,0,13,12,0,0,29,61,42,0,0,0,0,19,0
"090010301001","Block Group 1, Census Tract 301, Fairfield County, Connecticut","ACSSF","ct","150","00","0001585",,,,,"09","001",,,"030100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010301001","Block Group 1",,,,1221,1219,2,1687,57,1630,1537,1448,594,122,0,629,0,0,0,0,0,0,0,0,0,629,250001,2323,2323,2213,2021,52,0,75,0,16,49,110,110,0,0,0,0,0,0
"090010301002","Block Group 2, Census Tract 301, Fairfield County, Connecticut","ACSSF","ct","150","00","0001586",,,,,"09","001",,,"030100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010301002","Block Group 2",,,,468,455,13,783,32,751,739,701,424,95,19,336,12,0,0,0,0,0,12,12,0,324,250001,1145,1145,1089,998,8,0,71,0,0,12,56,27,0,0,0,0,5,24
"090010302001","Block Group 1, Census Tract 302, Fairfield County, Connecticut","ACSSF","ct","150","00","0001587",,,,,"09","001",,,"030200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010302001","Block Group 1",,,,437,427,10,549,9,540,502,455,128,62,2,262,0,0,0,0,0,0,0,0,0,262,250001,1039,1039,1018,924,0,0,68,0,0,26,21,15,0,0,0,0,6,0
"090010302002","Block Group 2, Census Tract 302, Fairfield County, Connecticut","ACSSF","ct","150","00","0001588",,,,,"09","001",,,"030200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010302002","Block Group 2",,,,483,456,27,738,0,738,738,664,238,53,0,257,0,0,0,0,0,0,0,0,0,257,250001,1226,1226,1213,920,0,0,145,0,0,148,13,13,0,0,0,0,0,0
"090010302003","Block Group 3, Census Tract 302, Fairfield County, Connecticut","ACSSF","ct","150","00","0001589",,,,,"09","001",,,"030200","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010302003","Block Group 3",,,,561,526,35,669,0,669,604,544,261,61,13,281,9,0,9,0,0,0,0,0,0,272,250001,1016,1016,855,761,0,0,19,0,0,75,161,83,0,0,0,0,27,51
"090010303001","Block Group 1, Census Tract 303, Fairfield County, Connecticut","ACSSF","ct","150","00","0001590",,,,,"09","001",,,"030300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010303001","Block Group 1",,,,775,717,58,1117,0,1117,1107,1066,490,132,39,495,24,24,0,0,0,0,0,0,0,471,250001,1955,1955,1785,1685,9,0,13,0,13,65,170,35,1,0,0,0,37,97
"090010303002","Block Group 2, Census Tract 303, Fairfield County, Connecticut","ACSSF","ct","150","00","0001591",,,,,"09","001",,,"030300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010303002","Block Group 2",,,,343,322,21,466,0,466,456,399,202,61,37,188,0,0,0,0,0,0,0,0,0,188,250001,793,793,744,632,33,0,46,0,0,33,49,32,0,0,0,0,17,0
"090010303003","Block Group 3, Census Tract 303, Fairfield County, Connecticut","ACSSF","ct","150","00","0001592",,,,,"09","001",,,"030300","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010303003","Block Group 3",,,,772,735,37,1134,0,1134,1072,1025,548,146,6,490,0,0,0,0,0,0,0,0,0,490,250001,1768,1768,1678,1599,0,0,63,0,8,8,90,84,0,0,0,0,0,6
"090010304001","Block Group 1, Census Tract 304, Fairfield County, Connecticut","ACSSF","ct","150","00","0001593",,,,,"09","001",,,"030400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010304001","Block Group 1",,,,432,414,18,623,0,623,591,520,305,50,13,323,6,0,0,6,6,0,0,0,0,317,247680,1073,1073,1067,689,9,0,355,0,0,14,6,6,0,0,0,0,0,0
"090010304002","Block Group 2, Census Tract 304, Fairfield County, Connecticut","ACSSF","ct","150","00","0001594",,,,,"09","001",,,"030400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010304002","Block Group 2",,,,992,919,73,1181,26,1155,1065,966,299,95,23,514,10,10,0,0,0,0,0,0,0,504,250001,2106,2106,2045,1838,0,0,121,0,18,68,61,32,0,0,0,0,0,29
"090010304003","Block Group 3, Census Tract 304, Fairfield County, Connecticut","ACSSF","ct","150","00","0001595",,,,,"09","001",,,"030400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010304003","Block Group 3",,,,562,459,103,695,27,668,605,578,132,12,0,268,29,21,0,0,0,0,8,8,0,239,106987,1030,1030,900,757,31,0,81,0,0,31,130,20,0,0,0,0,69,41
"090010305001","Block Group 1, Census Tract 305, Fairfield County, Connecticut","ACSSF","ct","150","00","0001596",,,,,"09","001",,,"030500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010305001","Block Group 1",,,,1446,1435,11,1628,72,1556,1469,1327,588,174,105,766,40,0,10,0,0,0,30,30,0,726,223651,2569,2569,2419,2125,27,0,175,0,0,92,150,73,8,8,0,0,25,36
"090010305002","Block Group 2, Census Tract 305, Fairfield County, Connecticut","ACSSF","ct","150","00","0001597",,,,,"09","001",,,"030500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010305002","Block Group 2",,,,701,631,70,824,0,824,814,709,298,60,11,387,22,22,0,0,0,0,0,0,0,365,250001,1597,1597,1597,1491,0,0,51,0,0,55,0,0,0,0,0,0,0,0
"090010305003","Block Group 3, Census Tract 305, Fairfield County, Connecticut","ACSSF","ct","150","00","0001598",,,,,"09","001",,,"030500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010305003","Block Group 3",,,,807,717,90,1078,17,1061,1021,886,477,91,0,547,6,0,0,0,0,0,6,0,6,541,250001,1845,1845,1811,1781,0,0,30,0,0,0,34,34,0,0,0,0,0,0
"090010351011","Block Group 1, Census Tract 351.01, Fairfield County, Connecticut","ACSSF","ct","150","00","0001599",,,,,"09","001",,,"035101","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010351011","Block Group 1",,,,1040,945,95,1444,27,1417,1277,961,360,125,12,520,0,0,0,0,0,0,0,0,0,520,111106,2081,2081,1819,1352,0,0,467,0,0,0,262,177,0,0,0,0,0,85
"090010351012","Block Group 2, Census Tract 351.01, Fairfield County, Connecticut","ACSSF","ct","150","00","0001600",,,,,"09","001",,,"035101","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010351012","Block Group 2",,,,949,934,15,1269,0,1269,1159,935,662,218,31,464,0,0,0,0,0,0,0,0,0,464,146185,2161,2161,2145,2110,20,0,15,0,0,0,16,16,0,0,0,0,0,0
"090010351021","Block Group 1, Census Tract 351.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001601",,,,,"09","001",,,"035102","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010351021","Block Group 1",,,,500,465,35,858,1,857,835,691,349,21,14,294,33,18,15,0,0,0,0,0,0,261,175655,1385,1385,1312,1157,1,0,83,0,0,71,73,72,1,0,0,0,0,0
"090010351022","Block Group 2, Census Tract 351.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001602",,,,,"09","001",,,"035102","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010351022","Block Group 2",,,,688,688,0,898,0,898,854,621,318,161,22,454,0,0,0,0,0,0,0,0,0,454,219327,1625,1625,1608,1480,0,0,72,0,0,56,17,17,0,0,0,0,0,0
"090010351023","Block Group 3, Census Tract 351.02, Fairfield County, Connecticut","ACSSF","ct","150","00","0001603",,,,,"09","001",,,"035102","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010351023","Block Group 3",,,,352,335,17,553,0,553,541,494,196,37,0,230,0,0,0,0,0,0,0,0,0,230,169405,811,811,699,684,0,0,15,0,0,0,112,112,0,0,0,0,0,0
"090010352001","Block Group 1, Census Tract 352, Fairfield County, Connecticut","ACSSF","ct","150","00","0001604",,,,,"09","001",,,"035200","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010352001","Block Group 1",,,,969,936,33,1238,42,1196,1115,998,523,125,0,532,7,0,7,0,0,0,0,0,0,525,250001,1795,1795,1572,1552,0,0,20,0,0,0,223,23,0,0,0,0,1,199
"090010352002","Block Group 2, Census Tract 352, Fairfield County, Connecticut","ACSSF","ct","150","00","0001605",,,,,"09","001",,,"035200","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010352002","Block Group 2",,,,445,445,0,836,0,836,790,772,394,103,9,356,18,0,18,0,0,0,0,0,0,338,250001,1325,1325,1234,1174,0,0,60,0,0,0,91,31,0,0,0,0,0,60
"090010353001","Block Group 1, Census Tract 353, Fairfield County, Connecticut","ACSSF","ct","150","00","0001606",,,,,"09","001",,,"035300","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010353001","Block Group 1",,,,594,594,0,1038,4,1034,1008,902,393,127,16,438,14,14,0,0,0,0,0,0,0,424,250001,1631,1631,1595,1436,1,0,100,0,3,55,36,36,0,0,0,0,0,0
"090010353002","Block Group 2, Census Tract 353, Fairfield County, Connecticut","ACSSF","ct","150","00","0001607",,,,,"09","001",,,"035300","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010353002","Block Group 2",,,,1072,1067,5,1607,113,1494,1312,1123,517,122,25,656,0,0,0,0,0,0,0,0,0,656,241875,2439,2439,2374,2043,46,0,236,0,0,49,65,65,0,0,0,0,0,0
"090010354000","Block Group 0, Census Tract 354, Fairfield County, Connecticut","ACSSF","ct","150","00","0001608",,,,,"09","001",,,"035400","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010354000","Block Group 0",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"090010354001","Block Group 1, Census Tract 354, Fairfield County, Connecticut","ACSSF","ct","150","00","0001609",,,,,"09","001",,,"035400","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010354001","Block Group 1",,,,1130,929,201,1321,5,1316,1261,1161,405,119,11,614,24,0,7,0,0,0,17,0,17,590,250001,2351,2351,2347,2219,5,6,55,0,1,61,4,4,0,0,0,0,0,0
"090010354002","Block Group 2, Census Tract 354, Fairfield County, Connecticut","ACSSF","ct","150","00","0001610",,,,,"09","001",,,"035400","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010354002","Block Group 2",,,,544,544,0,680,11,669,647,604,240,75,17,310,10,0,10,0,0,0,0,0,0,300,250001,1138,1138,973,884,0,0,36,0,0,53,165,73,0,0,0,0,0,92
"090010354003","Block Group 3, Census Tract 354, Fairfield County, Connecticut","ACSSF","ct","150","00","0001611",,,,,"09","001",,,"035400","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010354003","Block Group 3",,,,268,238,30,469,0,469,451,438,194,27,6,213,0,0,0,0,0,0,0,0,0,213,250001,681,681,681,568,0,0,113,0,0,0,0,0,0,0,0,0,0,0
"090010354004","Block Group 4, Census Tract 354, Fairfield County, Connecticut","ACSSF","ct","150","00","0001612",,,,,"09","001",,,"035400","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010354004","Block Group 4",,,,563,554,9,718,0,718,700,662,363,107,7,302,8,0,8,0,0,0,0,0,0,294,250001,1151,1151,1151,956,69,0,56,0,0,70,0,0,0,0,0,0,0,0
"090010425001","Block Group 1, Census Tract 425, Fairfield County, Connecticut","ACSSF","ct","150","00","0001613",,,,,"09","001",,,"042500","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010425001","Block Group 1",,,,795,747,48,1136,12,1124,979,709,236,40,29,417,24,0,24,0,0,0,0,0,0,393,141938,1518,1518,1494,1307,144,0,32,0,0,11,24,24,0,0,0,0,0,0
"090010425002","Block Group 2, Census Tract 425, Fairfield County, Connecticut","ACSSF","ct","150","00","0001614",,,,,"09","001",,,"042500","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010425002","Block Group 2",,,,794,794,0,978,15,963,645,442,209,46,0,397,0,0,0,0,0,0,0,0,0,397,119219,1332,1332,1280,875,280,0,0,15,0,110,52,17,0,0,0,0,16,19
"090010425003","Block Group 3, Census Tract 425, Fairfield County, Connecticut","ACSSF","ct","150","00","0001615",,,,,"09","001",,,"042500","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010425003","Block Group 3",,,,426,405,21,613,17,596,520,326,134,50,0,219,0,0,0,0,0,0,0,0,0,219,143889,783,783,763,719,0,0,5,0,0,39,20,20,0,0,0,0,0,0
"090010426001","Block Group 1, Census Tract 426, Fairfield County, Connecticut","ACSSF","ct","150","00","0001616",,,,,"09","001",,,"042600","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010426001","Block Group 1",,,,734,724,10,924,8,916,594,465,256,133,3,401,14,14,0,0,0,0,0,0,0,387,198543,1073,1073,1052,957,82,0,13,0,0,0,21,0,0,0,0,0,0,21
"090010426002","Block Group 2, Census Tract 426, Fairfield County, Connecticut","ACSSF","ct","150","00","0001617",,,,,"09","001",,,"042600","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010426002","Block Group 2",,,,480,403,77,621,48,573,416,269,76,12,5,189,0,0,0,0,0,0,0,0,0,189,106833,953,953,953,709,96,0,120,0,0,28,0,0,0,0,0,0,0,0
"090010426003","Block Group 3, Census Tract 426, Fairfield County, Connecticut","ACSSF","ct","150","00","0001618",,,,,"09","001",,,"042600","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010426003","Block Group 3",,,,584,535,49,646,55,591,524,443,259,38,21,222,0,0,0,0,0,0,0,0,0,222,135114,914,914,822,668,55,0,60,0,0,39,92,92,0,0,0,0,0,0
"090010426004","Block Group 4, Census Tract 426, Fairfield County, Connecticut","ACSSF","ct","150","00","0001619",,,,,"09","001",,,"042600","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010426004","Block Group 4",,,,1151,1151,0,1301,110,1191,799,426,188,0,0,395,23,0,0,23,23,0,0,0,0,372,67314,1661,1661,1196,623,429,0,144,0,0,0,465,316,0,0,0,0,0,149
"090010427001","Block Group 1, Census Tract 427, Fairfield County, Connecticut","ACSSF","ct","150","00","0001620",,,,,"09","001",,,"042700","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010427001","Block Group 1",,,,830,798,32,1056,212,844,654,403,171,27,10,374,0,0,0,0,0,0,0,0,0,374,63720,1533,1533,804,639,32,0,104,0,0,29,729,110,0,0,0,0,99,520
"090010427002","Block Group 2, Census Tract 427, Fairfield County, Connecticut","ACSSF","ct","150","00","0001621",,,,,"09","001",,,"042700","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010427002","Block Group 2",,,,794,779,15,988,50,938,864,517,311,30,0,248,0,0,0,0,0,0,0,0,0,248,127574,1242,1242,1208,730,332,0,104,0,0,42,34,24,0,0,0,0,10,0
"090010427003","Block Group 3, Census Tract 427, Fairfield County, Connecticut","ACSSF","ct","150","00","0001622",,,,,"09","001",,,"042700","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010427003","Block Group 3",,,,1187,1118,69,1340,19,1321,1059,826,443,159,37,415,0,0,0,0,0,0,0,0,0,415,120798,1477,1477,1376,879,149,0,321,0,0,27,101,19,0,0,0,0,4,78
"090010427004","Block Group 4, Census Tract 427, Fairfield County, Connecticut","ACSSF","ct","150","00","0001623",,,,,"09","001",,,"042700","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010427004","Block Group 4",,,,689,624,65,1051,209,842,678,345,209,44,28,356,0,0,0,0,0,0,0,0,0,356,98889,1334,1334,930,930,0,0,0,0,0,0,404,296,0,21,0,19,53,15
"090010428001","Block Group 1, Census Tract 428, Fairfield County, Connecticut","ACSSF","ct","150","00","0001624",,,,,"09","001",,,"042800","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010428001","Block Group 1",,,,858,797,61,1221,32,1189,830,616,327,69,19,327,41,0,0,0,0,0,41,41,0,286,90658,1779,1779,1517,1312,128,0,40,0,0,37,262,121,56,0,0,0,19,66
"090010428002","Block Group 2, Census Tract 428, Fairfield County, Connecticut","ACSSF","ct","150","00","0001625",,,,,"09","001",,,"042800","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010428002","Block Group 2",,,,753,743,10,1037,78,959,766,412,180,47,27,377,0,0,0,0,0,0,0,0,0,377,108148,1254,1254,1047,830,180,0,36,0,1,0,207,49,0,0,0,0,66,92
"090010428003","Block Group 3, Census Tract 428, Fairfield County, Connecticut","ACSSF","ct","150","00","0001626",,,,,"09","001",,,"042800","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010428003","Block Group 3",,,,1185,1058,127,1362,134,1228,1022,568,216,55,20,454,9,9,0,0,0,0,0,0,0,445,94402,1996,1996,1606,1293,251,0,25,0,0,37,390,199,0,0,66,0,5,120
"090010429001","Block Group 1, Census Tract 429, Fairfield County, Connecticut","ACSSF","ct","150","00","0001627",,,,,"09","001",,,"042900","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010429001","Block Group 1",,,,584,537,47,774,41,733,606,550,261,71,19,282,3,0,0,0,0,0,3,3,0,279,132976,957,957,867,767,65,0,3,0,0,32,90,90,0,0,0,0,0,0
"090010429002","Block Group 2, Census Tract 429, Fairfield County, Connecticut","ACSSF","ct","150","00","0001628",,,,,"09","001",,,"042900","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010429002","Block Group 2",,,,395,375,20,480,0,480,449,368,174,51,0,178,0,0,0,0,0,0,0,0,0,178,180435,662,662,633,618,0,0,0,0,0,15,29,29,0,0,0,0,0,0
"090010430001","Block Group 1, Census Tract 430, Fairfield County, Connecticut","ACSSF","ct","150","00","0001629",,,,,"09","001",,,"043000","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010430001","Block Group 1",,,,670,660,10,879,36,843,681,431,206,43,11,300,42,0,0,42,42,0,0,0,0,258,116250,1106,1106,915,831,33,0,10,0,8,33,191,0,0,0,0,0,0,191
"090010430002","Block Group 2, Census Tract 430, Fairfield County, Connecticut","ACSSF","ct","150","00","0001630",,,,,"09","001",,,"043000","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010430002","Block Group 2",,,,586,559,27,760,288,472,373,133,56,15,10,290,23,0,12,0,0,0,11,11,0,267,105179,1038,1038,519,239,268,0,0,0,0,12,519,0,12,0,0,0,457,50
"090010430003","Block Group 3, Census Tract 430, Fairfield County, Connecticut","ACSSF","ct","150","00","0001631",,,,,"09","001",,,"043000","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010430003","Block Group 3",,,,596,577,19,744,58,686,619,405,124,32,0,298,22,16,6,0,0,0,0,0,0,276,106691,1053,1053,759,656,55,0,32,0,0,16,294,256,0,0,0,0,7,31
"090010431001","Block Group 1, Census Tract 431, Fairfield County, Connecticut","ACSSF","ct","150","00","0001632",,,,,"09","001",,,"043100","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010431001","Block Group 1",,,,993,891,102,1497,144,1353,1142,1016,500,154,9,669,8,0,0,0,0,0,8,0,8,661,235104,2357,2357,2129,1838,186,0,101,0,0,4,228,151,0,0,20,0,0,57
"090010431002","Block Group 2, Census Tract 431, Fairfield County, Connecticut","ACSSF","ct","150","00","0001633",,,,,"09","001",,,"043100","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010431002","Block Group 2",,,,641,597,44,1059,23,1036,920,597,246,64,0,427,10,0,0,0,0,0,10,10,0,417,163640,1415,1415,1375,1017,62,0,100,0,1,195,40,22,17,0,0,0,0,1
"090010431003","Block Group 3, Census Tract 431, Fairfield County, Connecticut","ACSSF","ct","150","00","0001634",,,,,"09","001",,,"043100","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010431003","Block Group 3",,,,27,27,0,40,0,40,40,14,2,1,1,1,0,0,0,0,0,0,0,0,0,1,111250,40,40,14,14,0,0,0,0,0,0,26,12,0,0,0,0,0,14
"090010431004","Block Group 4, Census Tract 431, Fairfield County, Connecticut","ACSSF","ct","150","00","0001635",,,,,"09","001",,,"043100","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15000US090010431004","Block Group 4",,,,322,294,28,560,50,510,436,348,161,54,26,213,35,0,0,0,0,0,35,28,7,178,113375,784,784,615,493,38,0,79,0,5,0,169,24,111,0,0,0,17,17
